ÉÅÉÇÉäâºID,1
RRI :1000Hz
â¡ë¨ìx :Peak
Start,2019/11/21
activity,v002
time,RRI,temperature,Acc X,Acc Y,Acc Z,HF,LF/HF,LF ratio,activity,HR
2019/11/22 04:33:09.013,1296,31.2,0.34,0.22,0.91,233041.751,1.691,62.832,-0.01,46
2019/11/22 04:33:10.300,3200,31.2,0.34,0.22,0.91,230773.556,1.742,63.524,-0.01,19
2019/11/22 04:33:13.492,2807,31.2,0.34,0.25,0.91,237472.349,1.632,62.011,0.00,21
2019/11/22 04:33:16.290,2279,31.2,0.34,0.25,0.91,237949.590,1.593,61.438,0.00,26
2019/11/22 04:33:18.561,1204,31.2,0.34,0.22,0.94,244227.589,1.502,60.030,0.02,50
2019/11/22 04:33:19.756,1257,31.2,0.34,0.22,0.94,239343.796,1.552,60.811,0.02,48
2019/11/22 04:33:21.004,1188,31.2,0.34,0.22,0.91,239403.215,1.543,60.676,-0.01,51
2019/11/22 04:33:22.184,1239,31.2,0.34,0.22,0.91,239516.694,1.544,60.696,-0.01,48
2019/11/22 04:33:23.414,2092,31.2,0.34,0.22,0.91,239507.359,1.507,60.111,-0.01,29
2019/11/22 04:33:25.498,1109,31.2,0.34,0.25,0.91,238011.063,1.542,60.661,0.00,54
2019/11/22 04:33:26.598,3200,31.2,0.34,0.25,0.91,230850.556,1.688,62.793,0.00,19
2019/11/22 04:33:29.789,3100,31.2,0.34,0.22,0.94,220528.221,1.845,64.851,0.02,19
2019/11/22 04:33:32.881,2695,31.2,0.34,0.25,0.94,207868.025,2.174,68.499,0.03,22
2019/11/22 04:33:35.567,1470,31.2,0.34,0.25,0.94,201991.201,2.284,69.548,0.03,41
2019/11/22 04:33:37.029,1394,31.2,0.34,0.22,0.91,196995.635,2.399,70.583,-0.01,43
2019/11/22 04:33:38.414,1329,31.2,0.34,0.22,0.91,195566.264,2.409,70.666,-0.01,45
2019/11/22 04:33:39.734,2424,31.2,0.34,0.22,0.91,187972.618,2.765,73.438,-0.01,25
2019/11/22 04:33:42.150,1266,31.2,0.34,0.25,0.94,183160.826,3.076,75.466,0.03,47
2019/11/22 04:33:43.407,1230,31.2,0.34,0.25,0.94,184374.410,3.055,75.338,0.03,49
2019/11/22 04:33:44.629,1258,31.2,0.34,0.22,0.91,181760.960,3.280,76.636,-0.01,48
2019/11/22 04:33:45.878,2349,31.2,0.34,0.22,0.91,181371.536,3.476,77.660,-0.01,26
2019/11/22 04:33:48.218,1240,31.2,0.34,0.22,0.91,184646.040,3.388,77.209,-0.01,48
2019/11/22 04:33:49.450,1226,31.2,0.34,0.22,0.91,183094.165,3.537,77.958,-0.01,49
2019/11/22 04:33:50.667,1223,31.2,0.34,0.22,0.91,184115.478,3.544,77.991,-0.01,49
2019/11/22 04:33:51.882,2215,31.2,0.34,0.22,0.91,187861.017,3.430,77.426,-0.01,27
2019/11/22 04:33:54.088,992,31.2,0.34,0.22,0.91,189964.833,3.332,76.918,-0.01,60
2019/11/22 04:33:55.071,1153,31.2,0.34,0.22,0.91,187579.903,3.397,77.257,-0.01,52
2019/11/22 04:33:56.216,976,31.2,0.34,0.22,0.91,189158.539,3.288,76.680,-0.01,61
2019/11/22 04:33:57.183,3199,31.2,0.41,0.25,0.94,187860.612,3.017,75.104,0.05,19
2019/11/22 04:34:00.374,3200,31.2,0.41,0.25,0.94,185925.581,2.566,71.956,0.05,19
2019/11/22 04:34:03.565,2967,31.2,0.50,0.37,1.03,187829.709,2.188,68.634,0.21,20
2019/11/22 04:34:06.523,1010,31.2,0.31,0.28,0.91,189331.273,2.003,66.697,-0.00,59
2019/11/22 04:34:07.525,1061,31.2,0.31,0.28,0.91,191743.676,1.899,65.501,-0.00,57
2019/11/22 04:34:08.577,2054,31.2,0.31,0.25,0.91,200313.193,1.674,62.598,-0.01,29
2019/11/22 04:34:10.623,1346,31.2,0.31,0.25,0.91,206249.497,1.573,61.139,-0.01,45
2019/11/22 04:34:11.960,1234,31.2,0.31,0.25,0.91,212160.413,1.470,59.510,-0.01,49
2019/11/22 04:34:13.185,2446,31.2,0.31,0.25,0.91,231224.389,1.415,58.589,-0.01,25
2019/11/22 04:34:15.623,1167,31.2,0.31,0.25,0.91,245403.858,1.523,60.368,-0.01,51
2019/11/22 04:34:16.781,1036,31.2,0.31,0.25,0.91,250873.154,1.485,59.762,-0.01,58
2019/11/22 04:34:17.809,3200,31.2,0.31,0.25,0.91,280189.432,1.779,64.019,-0.01,19
2019/11/22 04:34:21.000,3200,31.1,1.00,0.41,1.03,297650.524,1.890,65.399,0.49,19
2019/11/22 04:34:24.204,3200,31.1,1.00,0.41,1.03,308829.288,2.010,66.776,0.49,19
2019/11/22 04:34:27.408,3200,31.1,1.03,-0.44,-0.53,314119.523,2.044,67.153,0.24,19
2019/11/22 04:34:30.612,3200,31.1,1.00,-0.31,0.31,318309.198,1.967,66.293,0.09,19
2019/11/22 04:34:33.816,3200,31.1,1.00,-0.37,0.34,314452.634,1.807,64.375,0.12,19
2019/11/22 04:34:37.021,3201,31.1,1.00,-0.34,0.22,317070.517,1.597,61.497,0.08,19
2019/11/22 04:34:40.226,3199,31.1,1.00,-0.34,0.22,305488.646,1.385,58.078,0.08,19
2019/11/22 04:34:43.429,3200,31.1,0.97,-0.28,0.28,291185.457,1.241,55.368,0.05,19
2019/11/22 04:34:46.633,3200,31.1,0.97,-0.28,0.25,253991.422,1.143,53.347,0.04,19
2019/11/22 04:34:49.837,3200,31.1,0.94,-0.28,0.28,216003.797,1.092,52.189,0.02,19
2019/11/22 04:34:53.041,3199,31.1,0.97,-0.25,0.28,150041.053,1.159,53.687,0.04,19
2019/11/22 04:34:56.244,3200,31.1,0.97,-0.25,0.28,122310.559,1.080,51.922,0.04,19
2019/11/22 04:34:59.448,3200,31.1,0.97,-0.28,0.28,75610.635,1.107,52.529,0.05,19
2019/11/22 04:35:02.652,3201,31.1,0.94,-0.28,0.28,39430.682,1.137,53.200,0.02,19
2019/11/22 04:35:05.857,3199,31.1,0.97,-0.28,0.28,9297.124,1.349,57.429,0.05,19
2019/11/22 04:35:09.061,3200,31.1,0.97,-0.28,0.28,1920.150,1.413,58.553,0.05,19
2019/11/22 04:35:12.265,3200,31.1,0.97,-0.28,0.28,840.296,1.181,54.146,0.05,19
2019/11/22 04:35:15.469,3200,31.1,0.97,-0.28,0.28,0.062,3.787,79.111,0.05,19
2019/11/22 04:35:18.673,3200,31.1,0.97,-0.25,0.28,0.065,3.751,78.951,0.04,19
2019/11/22 04:35:21.877,3200,31.1,0.97,-0.25,0.28,0.066,3.846,79.365,0.04,19
2019/11/22 04:35:25.081,3200,31.1,0.97,-0.28,0.28,0.065,4.034,80.134,0.05,19
2019/11/22 04:35:28.285,3200,31.1,0.97,-0.28,0.28,0.062,4.260,80.987,0.05,19
2019/11/22 04:35:31.489,3200,31.1,0.97,-0.28,0.28,0.056,4.471,81.723,0.05,19
2019/11/22 04:35:34.693,3200,31.1,0.94,-0.28,0.28,0.047,4.628,82.233,0.02,19
2019/11/22 04:35:37.897,3199,31.1,0.97,-0.28,0.28,0.037,4.772,82.674,0.05,19
2019/11/22 04:35:41.101,3200,31.1,0.97,-0.31,0.41,0.025,5.096,83.595,0.10,19
2019/11/22 04:35:44.305,3200,31.1,0.97,-0.31,0.41,0.015,5.616,84.885,0.10,19
2019/11/22 04:35:47.509,3201,31.1,0.97,-0.28,0.28,0.009,6.675,86.971,0.05,19
2019/11/22 04:35:50.714,3200,31.1,0.97,-0.28,0.28,0.006,7.903,88.768,0.05,19
2019/11/22 04:35:53.918,3200,31.1,0.94,-0.28,0.28,0.007,7.408,88.107,0.02,19
2019/11/22 04:35:57.122,3200,31.1,0.97,-0.25,0.28,0.011,6.583,86.812,0.04,19
2019/11/22 04:36:00.326,3200,31.1,0.97,-0.25,0.28,0.017,6.146,86.006,0.04,19
2019/11/22 04:36:03.530,3200,31.1,0.94,-0.25,0.28,0.022,5.951,85.614,0.01,19
2019/11/22 04:36:06.734,3200,31.1,0.94,-0.28,0.31,0.026,5.899,85.505,0.03,19
2019/11/22 04:36:09.938,3200,31.1,0.94,-0.25,0.28,0.027,5.888,85.481,0.01,19
2019/11/22 04:36:13.143,3200,31.1,0.97,-0.25,0.28,0.026,5.895,85.496,0.04,19
2019/11/22 04:36:16.347,3200,31.1,0.97,-0.25,0.28,0.022,5.926,85.562,0.04,19
2019/11/22 04:36:19.551,3200,31.1,0.97,-0.28,0.28,0.017,5.972,85.657,0.05,19
2019/11/22 04:36:22.755,3200,31.1,0.94,-0.25,0.28,0.012,6.034,85.783,0.01,19
2019/11/22 04:36:25.959,3201,31.1,0.97,-0.28,0.28,0.007,6.462,86.599,0.05,19
2019/11/22 04:36:29.164,3200,31.1,0.97,-0.28,0.28,0.004,7.611,88.387,0.05,19
2019/11/22 04:36:32.368,3199,31.1,0.97,-0.28,0.28,0.002,10.949,91.631,0.05,19
2019/11/22 04:36:35.571,3200,31.1,0.97,-0.28,0.28,0.001,22.773,95.794,0.05,19
2019/11/22 04:36:38.775,3200,31.1,0.94,-0.28,0.28,0.001,40.416,97.585,0.02,19
2019/11/22 04:36:41.979,3200,31.1,0.94,-0.25,0.28,0.001,55.110,98.218,0.01,19
2019/11/22 04:36:45.184,3200,31.1,0.94,-0.25,0.28,0.002,69.611,98.584,0.01,19
2019/11/22 04:36:48.388,3200,31.1,0.94,-0.25,0.28,0.002,87.259,98.867,0.01,19
2019/11/22 04:36:51.592,3200,31.1,0.94,-0.25,0.28,0.002,103.557,99.044,0.01,19
2019/11/22 04:36:54.796,3200,31.1,0.94,-0.25,0.28,0.002,112.819,99.121,0.01,19
2019/11/22 04:36:58.000,3200,31.0,0.94,-0.25,0.28,0.002,112.597,99.120,0.01,19
2019/11/22 04:37:01.192,3200,31.0,0.94,-0.25,0.28,0.002,102.921,99.038,0.01,19
2019/11/22 04:37:04.383,3200,31.0,0.94,-0.25,0.28,0.002,86.518,98.857,0.01,19
2019/11/22 04:37:07.575,3200,31.0,0.97,-0.25,0.31,0.002,67.581,98.542,0.05,19
2019/11/22 04:37:10.766,3200,31.0,0.94,-0.25,0.28,0.001,49.174,98.007,0.01,19
2019/11/22 04:37:13.958,3200,31.0,0.94,-0.28,0.31,0.001,33.452,97.097,0.03,19
2019/11/22 04:37:17.149,3200,31.0,0.94,-0.25,0.28,0.001,21.178,95.491,0.01,19
2019/11/22 04:37:20.341,3200,31.0,0.94,-0.25,0.28,0.000,12.042,92.333,0.01,19
2019/11/22 04:37:23.532,3200,31.0,0.97,-0.28,0.28,0.000,6.089,85.893,0.05,19
2019/11/22 04:37:26.724,3200,31.0,0.94,-0.25,0.31,0.000,3.692,78.688,0.02,19
2019/11/22 04:37:29.916,3200,31.0,0.94,-0.25,0.31,0.000,9.760,90.706,0.02,19
2019/11/22 04:37:33.107,3200,31.0,0.94,-0.25,0.28,0.000,9.114,90.113,0.01,19
2019/11/22 04:37:36.299,3200,31.0,0.94,-0.25,0.28,0.000,9.114,90.113,0.01,19
2019/11/22 04:37:39.490,3200,31.0,0.94,-0.28,0.28,0.000,9.114,90.113,0.02,19
2019/11/22 04:37:42.682,3200,31.0,0.97,-0.25,0.28,0.000,9.114,90.113,0.04,19
2019/11/22 04:37:45.873,3200,31.0,0.94,-0.25,0.31,0.000,9.114,90.113,0.02,19
2019/11/22 04:37:49.065,3200,31.0,0.94,-0.25,0.31,0.000,9.114,90.113,0.02,19
2019/11/22 04:37:52.256,3200,31.0,0.94,-0.25,0.31,0.000,9.114,90.113,0.02,19
2019/11/22 04:37:55.448,3200,31.0,0.94,-0.25,0.31,0.000,9.114,90.113,0.02,19
2019/11/22 04:37:58.640,3200,31.0,0.94,-0.25,0.31,0.000,9.114,90.113,0.02,19
2019/11/22 04:38:01.831,3200,31.0,0.94,-0.25,0.28,0.000,9.114,90.113,0.01,19
2019/11/22 04:38:05.023,3200,31.0,0.97,-0.28,0.31,0.000,9.114,90.113,0.06,19
2019/11/22 04:38:08.214,3200,31.0,0.97,-0.28,0.31,0.000,9.114,90.113,0.06,19
2019/11/22 04:38:11.406,3200,31.0,0.94,-0.25,0.31,0.000,9.114,90.113,0.02,19
2019/11/22 04:38:14.597,3200,31.0,0.97,-0.25,0.28,0.000,9.114,90.113,0.04,19
2019/11/22 04:38:17.789,3200,31.0,0.94,-0.25,0.31,0.000,9.114,90.113,0.02,19
2019/11/22 04:38:20.980,3200,31.0,0.94,-0.25,0.28,0.000,9.114,90.113,0.01,19
2019/11/22 04:38:24.172,3200,31.0,0.94,-0.25,0.28,0.000,9.114,90.113,0.01,19
2019/11/22 04:38:27.364,3200,31.0,0.97,-0.28,0.31,0.000,9.114,90.113,0.06,19
2019/11/22 04:38:30.555,3200,31.0,0.94,-0.28,0.31,0.000,9.114,90.113,0.03,19
2019/11/22 04:38:33.747,3200,31.0,0.94,-0.25,0.31,0.000,9.114,90.113,0.02,19
2019/11/22 04:38:36.938,3200,31.0,0.94,-0.25,0.31,0.000,9.114,90.113,0.02,19
2019/11/22 04:38:40.130,3200,31.0,0.94,-0.25,0.31,0.000,9.114,90.113,0.02,19
2019/11/22 04:38:43.321,3199,31.0,0.94,-0.28,0.31,0.000,9.634,90.596,0.03,19
2019/11/22 04:38:46.512,3200,31.0,0.94,-0.28,0.28,0.000,6.373,86.437,0.02,19
2019/11/22 04:38:49.703,3200,31.0,0.94,-0.28,0.28,0.001,7.054,87.583,0.02,19
2019/11/22 04:38:52.895,3199,31.0,0.94,-0.25,0.31,0.001,9.241,90.236,0.02,19
2019/11/22 04:38:56.085,3200,31.0,0.94,-0.25,0.31,0.002,13.191,92.953,0.02,19
2019/11/22 04:38:59.277,3200,31.0,0.97,-0.25,0.31,0.003,17.395,94.564,0.05,19
2019/11/22 04:39:02.469,3200,31.0,0.97,-0.28,0.28,0.003,22.037,95.659,0.05,19
2019/11/22 04:39:05.660,3200,31.0,0.94,-0.25,0.28,0.003,27.410,96.480,0.01,19
2019/11/22 04:39:08.852,3199,31.0,0.94,-0.28,0.31,0.003,35.129,97.232,0.03,19
2019/11/22 04:39:12.042,3200,31.0,0.94,-0.28,0.31,0.003,47.865,97.954,0.03,19
2019/11/22 04:39:15.234,3200,31.0,0.97,-0.28,0.31,0.002,63.970,98.461,0.06,19
2019/11/22 04:39:18.425,3200,31.0,0.94,-0.25,0.31,0.002,76.901,98.716,0.02,19
2019/11/22 04:39:21.617,3200,31.0,0.94,-0.25,0.28,0.002,74.423,98.674,0.01,19
2019/11/22 04:39:24.808,3200,31.0,0.94,-0.25,0.31,0.003,56.943,98.274,0.02,19
2019/11/22 04:39:28.000,3200,31.1,0.94,-0.28,0.31,0.004,39.285,97.518,0.03,19
2019/11/22 04:39:31.213,3200,31.1,0.94,-0.28,0.31,0.005,27.691,96.515,0.03,19
2019/11/22 04:39:34.426,3200,31.1,0.94,-0.25,0.31,0.006,20.606,95.372,0.02,19
2019/11/22 04:39:37.639,3200,31.1,0.94,-0.25,0.31,0.006,16.047,94.134,0.02,19
2019/11/22 04:39:40.852,3200,31.1,0.97,-0.25,0.31,0.006,13.169,92.942,0.05,19
2019/11/22 04:39:44.064,3201,31.1,0.97,-0.25,0.31,0.005,11.761,92.164,0.05,19
2019/11/22 04:39:47.278,3200,31.1,0.94,-0.25,0.31,0.004,11.519,92.012,0.02,19
2019/11/22 04:39:50.491,3200,31.1,0.94,-0.28,0.31,0.003,11.926,92.264,0.03,19
2019/11/22 04:39:53.704,3200,31.1,0.94,-0.25,0.31,0.002,12.377,92.525,0.02,19
2019/11/22 04:39:56.917,3200,31.1,0.97,-0.25,0.31,0.003,11.650,92.095,0.05,19
2019/11/22 04:40:00.130,3200,31.1,0.97,-0.25,0.31,0.004,10.614,91.389,0.05,19
2019/11/22 04:40:03.343,3200,31.1,0.94,-0.28,0.31,0.006,10.014,90.920,0.03,19
2019/11/22 04:40:06.556,3200,31.1,0.94,-0.25,0.31,0.008,9.840,90.775,0.02,19
2019/11/22 04:40:09.769,3199,31.1,0.94,-0.28,0.31,0.009,9.818,90.756,0.03,19
2019/11/22 04:40:12.981,3200,31.1,0.97,-0.25,0.28,0.009,9.672,90.629,0.04,19
2019/11/22 04:40:16.193,3199,31.1,0.97,-0.25,0.28,0.009,9.230,90.225,0.04,19
2019/11/22 04:40:19.405,3201,31.1,0.97,-0.25,0.31,0.010,7.115,87.678,0.05,19
2019/11/22 04:40:22.619,3200,31.1,0.94,-0.25,0.31,0.014,4.919,83.106,0.02,19
2019/11/22 04:40:25.832,3199,31.1,0.94,-0.25,0.31,0.020,3.843,79.350,0.02,19
2019/11/22 04:40:29.044,3200,31.1,0.94,-0.25,0.31,0.027,3.655,78.517,0.02,19
2019/11/22 04:40:32.257,3200,31.1,0.94,-0.25,0.31,0.035,3.986,79.945,0.02,19
2019/11/22 04:40:35.470,3200,31.1,0.94,-0.28,0.31,0.042,4.648,82.295,0.03,19
2019/11/22 04:40:38.683,3200,31.1,0.94,-0.25,0.31,0.045,5.585,84.814,0.02,19
2019/11/22 04:40:41.896,3200,31.1,0.94,-0.28,0.31,0.044,6.766,87.124,0.03,19
2019/11/22 04:40:45.108,3199,31.1,0.94,-0.28,0.31,0.040,8.180,89.107,0.03,19
2019/11/22 04:40:48.320,3200,31.1,0.94,-0.28,0.31,0.034,9.791,90.733,0.03,19
2019/11/22 04:40:51.533,3200,31.1,0.94,-0.25,0.31,0.027,11.635,92.085,0.02,19
2019/11/22 04:40:54.746,3200,31.1,0.94,-0.25,0.31,0.020,13.474,93.091,0.02,19
2019/11/22 04:40:57.959,3200,31.1,0.94,-0.25,0.31,0.016,14.435,93.521,0.02,19
2019/11/22 04:41:01.172,3200,31.1,0.94,-0.25,0.31,0.013,13.704,93.199,0.02,19
2019/11/22 04:41:04.385,3200,31.1,0.94,-0.25,0.31,0.012,11.854,92.221,0.02,19
2019/11/22 04:41:07.598,3199,31.1,0.94,-0.25,0.31,0.012,10.148,91.029,0.02,19
2019/11/22 04:41:10.810,3200,31.1,0.94,-0.25,0.31,0.012,9.151,90.149,0.02,19
2019/11/22 04:41:14.022,3200,31.1,0.94,-0.28,0.31,0.011,9.133,90.131,0.03,19
2019/11/22 04:41:17.235,3199,31.1,0.94,-0.25,0.31,0.009,10.187,91.061,0.02,19
2019/11/22 04:41:20.447,3200,31.1,0.94,-0.25,0.31,0.007,13.119,92.917,0.02,19
2019/11/22 04:41:23.660,3199,31.1,0.94,-0.25,0.31,0.005,19.314,95.077,0.02,19
2019/11/22 04:41:26.872,3199,31.1,0.94,-0.28,0.31,0.003,28.893,96.655,0.03,19
2019/11/22 04:41:30.084,3200,31.1,0.94,-0.25,0.31,0.003,38.789,97.487,0.02,19
2019/11/22 04:41:33.297,3200,31.1,0.97,-0.25,0.31,0.003,43.267,97.741,0.05,19
2019/11/22 04:41:36.510,3200,31.1,0.97,-0.25,0.31,0.004,41.221,97.631,0.05,19
2019/11/22 04:41:39.723,3200,31.1,0.94,-0.28,0.31,0.004,37.641,97.412,0.03,19
2019/11/22 04:41:42.936,3200,31.1,0.94,-0.25,0.31,0.005,35.183,97.236,0.02,19
2019/11/22 04:41:46.148,3200,31.1,0.94,-0.25,0.31,0.005,34.480,97.182,0.02,19
2019/11/22 04:41:49.361,3200,31.1,0.94,-0.25,0.31,0.005,34.804,97.207,0.02,19
2019/11/22 04:41:52.574,3200,31.1,0.94,-0.25,0.31,0.004,35.643,97.271,0.02,19
2019/11/22 04:41:55.787,3200,31.1,0.94,-0.25,0.31,0.003,37.740,97.419,0.02,19
2019/11/22 04:41:59.000,3200,31.1,0.94,-0.28,0.31,0.002,41.076,97.623,0.03,19
2019/11/22 04:42:02.192,3200,31.1,0.94,-0.28,0.31,0.002,46.478,97.894,0.03,19
2019/11/22 04:42:05.383,3200,31.1,0.94,-0.25,0.28,0.001,54.402,98.195,0.01,19
2019/11/22 04:42:08.575,3200,31.1,0.94,-0.25,0.28,0.000,61.423,98.398,0.01,19
2019/11/22 04:42:11.766,3200,31.1,0.94,-0.28,0.31,0.000,55.289,98.223,0.03,19
2019/11/22 04:42:14.958,3200,31.1,0.94,-0.25,0.31,0.000,30.139,96.789,0.02,19
2019/11/22 04:42:18.149,3200,31.1,0.94,-0.25,0.31,0.000,13.180,92.948,0.02,19
2019/11/22 04:42:21.341,3201,31.1,0.94,-0.25,0.28,0.000,8.051,88.952,0.01,19
2019/11/22 04:42:24.533,3199,31.1,0.94,-0.25,0.28,0.000,5.096,83.597,0.01,19
2019/11/22 04:42:27.724,3200,31.1,0.97,-0.28,0.31,0.002,4.765,82.654,0.06,19
2019/11/22 04:42:30.915,3201,31.1,0.94,-0.28,0.31,0.004,5.639,84.937,0.03,19
2019/11/22 04:42:34.108,3200,31.1,0.94,-0.25,0.31,0.007,7.380,88.067,0.02,19
2019/11/22 04:42:37.299,3200,31.1,0.97,-0.25,0.28,0.010,9.190,90.187,0.04,19
2019/11/22 04:42:40.491,3199,31.1,0.97,-0.25,0.28,0.013,11.273,91.852,0.04,19
2019/11/22 04:42:43.681,3200,31.1,0.94,-0.28,0.31,0.015,13.655,93.176,0.03,19
2019/11/22 04:42:46.873,3201,31.1,0.94,-0.28,0.31,0.016,16.638,94.331,0.03,19
2019/11/22 04:42:50.065,3200,31.1,0.94,-0.28,0.31,0.015,21.150,95.485,0.03,19
2019/11/22 04:42:53.257,3200,31.1,0.94,-0.25,0.31,0.013,27.518,96.493,0.02,19
2019/11/22 04:42:56.448,3199,31.1,0.94,-0.25,0.31,0.010,37.703,97.416,0.02,19
2019/11/22 04:42:59.639,3200,31.1,0.94,-0.25,0.31,0.007,53.717,98.172,0.02,19
2019/11/22 04:43:02.830,3200,31.1,0.94,-0.25,0.31,0.005,68.748,98.566,0.02,19
2019/11/22 04:43:06.022,3200,31.1,0.94,-0.25,0.31,0.006,65.817,98.503,0.02,19
2019/11/22 04:43:09.213,3200,31.1,0.94,-0.25,0.31,0.007,47.837,97.952,0.02,19
2019/11/22 04:43:12.405,3199,31.1,0.94,-0.25,0.31,0.010,34.529,97.185,0.02,19
2019/11/22 04:43:15.595,3200,31.1,0.94,-0.28,0.31,0.012,25.588,96.239,0.03,19
2019/11/22 04:43:18.787,3200,31.1,0.94,-0.25,0.28,0.014,20.005,95.239,0.01,19
2019/11/22 04:43:21.978,3200,31.1,0.94,-0.25,0.31,0.014,16.729,94.359,0.02,19
2019/11/22 04:43:25.170,3200,31.1,0.94,-0.28,0.31,0.013,15.232,93.839,0.03,19
2019/11/22 04:43:28.361,3199,31.1,0.94,-0.28,0.31,0.011,15.066,93.776,0.03,19
2019/11/22 04:43:31.552,3200,31.1,0.94,-0.25,0.31,0.009,17.182,94.500,0.02,19
2019/11/22 04:43:34.743,3200,31.1,0.97,-0.25,0.28,0.007,21.135,95.482,0.04,19
2019/11/22 04:43:37.935,3200,31.1,0.94,-0.28,0.31,0.005,26.159,96.318,0.03,19
2019/11/22 04:43:41.126,3200,31.1,0.97,-0.28,0.41,0.004,30.115,96.786,0.09,19
2019/11/22 04:43:44.318,3200,31.1,0.97,-0.28,0.41,0.005,28.901,96.656,0.09,19
2019/11/22 04:43:47.509,3200,31.1,0.97,-0.28,0.47,0.005,24.792,96.123,0.11,19
2019/11/22 04:43:50.701,3200,31.1,0.94,-0.25,0.34,0.006,20.707,95.393,0.03,19
2019/11/22 04:43:53.892,3200,31.1,0.94,-0.25,0.34,0.007,17.418,94.571,0.03,19
2019/11/22 04:43:57.084,3200,31.1,0.94,-0.25,0.34,0.007,15.079,93.781,0.03,19
2019/11/22 04:44:00.275,3200,31.1,0.94,-0.25,0.34,0.006,13.024,92.870,0.03,19
2019/11/22 04:44:03.467,3200,31.1,0.94,-0.25,0.34,0.006,11.284,91.859,0.03,19
2019/11/22 04:44:06.658,3200,31.1,0.94,-0.22,0.34,0.004,10.002,90.910,0.02,19
2019/11/22 04:44:09.850,3200,31.1,0.94,-0.25,0.34,0.003,8.976,89.976,0.03,19
2019/11/22 04:44:13.041,3200,31.1,0.94,-0.25,0.34,0.002,8.097,89.007,0.03,19
2019/11/22 04:44:16.233,3200,31.1,0.94,-0.25,0.34,0.001,6.937,87.401,0.03,19
2019/11/22 04:44:19.424,3200,31.1,0.94,-0.22,0.34,0.000,5.214,83.907,0.02,19
2019/11/22 04:44:22.616,3200,31.1,0.94,-0.25,0.34,0.000,3.692,78.688,0.03,19
2019/11/22 04:44:25.807,3201,31.1,0.94,-0.22,0.34,0.000,12.011,92.314,0.02,19
2019/11/22 04:44:29.000,3199,31.2,0.94,-0.22,0.34,0.000,4.948,83.189,0.02,19
2019/11/22 04:44:32.203,3200,31.2,0.94,-0.22,0.34,0.002,4.765,82.654,0.02,19
2019/11/22 04:44:35.407,3200,31.2,0.94,-0.25,0.37,0.004,5.016,83.378,0.04,19
2019/11/22 04:44:38.611,3200,31.2,0.94,-0.25,0.34,0.009,5.360,84.276,0.03,19
2019/11/22 04:44:41.816,3200,31.2,0.94,-0.22,0.34,0.014,5.613,84.878,0.02,19
2019/11/22 04:44:45.020,3200,31.2,0.94,-0.22,0.34,0.021,5.777,85.245,0.02,19
2019/11/22 04:44:48.224,3200,31.2,0.94,-0.22,0.34,0.027,5.876,85.457,0.02,19
2019/11/22 04:44:51.428,3200,31.2,0.94,-0.25,0.34,0.032,5.929,85.568,0.03,19
2019/11/22 04:44:54.632,3200,31.2,0.94,-0.25,0.34,0.033,5.944,85.598,0.03,19
2019/11/22 04:44:57.836,3200,31.2,0.97,-0.22,0.34,0.032,5.927,85.563,0.05,19
2019/11/22 04:45:01.041,3200,31.2,0.94,-0.22,0.34,0.027,5.873,85.450,0.02,19
2019/11/22 04:45:04.245,3199,31.2,0.94,-0.22,0.34,0.021,5.692,85.056,0.02,19
2019/11/22 04:45:07.448,3200,31.2,0.94,-0.25,0.34,0.016,5.191,83.849,0.03,19
2019/11/22 04:45:10.652,3199,31.2,0.94,-0.25,0.34,0.011,4.363,81.354,0.03,19
2019/11/22 04:45:13.855,3200,31.2,0.94,-0.25,0.34,0.009,3.329,76.899,0.03,19
2019/11/22 04:45:17.059,3200,31.2,0.94,-0.22,0.34,0.010,2.897,74.336,0.02,19
2019/11/22 04:45:20.264,3200,31.2,0.94,-0.22,0.34,0.013,3.062,75.381,0.02,19
2019/11/22 04:45:23.468,3200,31.2,0.94,-0.22,0.34,0.017,3.236,76.395,0.02,19
2019/11/22 04:45:26.672,3200,31.2,0.94,-0.25,0.34,0.022,3.292,76.700,0.03,19
2019/11/22 04:45:29.876,3200,31.2,0.94,-0.22,0.34,0.027,3.269,76.573,0.02,19
2019/11/22 04:45:33.080,3200,31.2,0.94,-0.25,0.34,0.030,3.261,76.533,0.03,19
2019/11/22 04:45:36.284,3199,31.2,0.94,-0.25,0.34,0.030,3.244,76.435,0.03,19
2019/11/22 04:45:39.488,3200,31.2,0.94,-0.22,0.37,0.027,3.304,76.766,0.03,19
2019/11/22 04:45:42.692,3200,31.2,0.94,-0.25,0.34,0.022,3.447,77.512,0.03,19
2019/11/22 04:45:45.896,3201,31.2,0.94,-0.22,0.37,0.017,3.838,79.332,0.03,19
2019/11/22 04:45:49.101,3200,31.2,0.94,-0.25,0.34,0.013,4.690,82.426,0.03,19
2019/11/22 04:45:52.305,3200,31.2,0.94,-0.25,0.34,0.011,5.794,85.281,0.03,19
2019/11/22 04:45:55.509,3200,31.2,0.94,-0.25,0.34,0.013,6.421,86.525,0.03,19
2019/11/22 04:45:58.714,3200,31.2,0.94,-0.22,0.34,0.017,6.393,86.473,0.02,19
2019/11/22 04:46:01.918,3200,31.2,0.94,-0.25,0.37,0.021,6.159,86.032,0.04,19
2019/11/22 04:46:05.122,3200,31.2,0.94,-0.25,0.34,0.025,6.047,85.810,0.03,19
