Epoch,Time,Score,Delta_Power,Theta_Power,Alpha_Power,Beta_Power,Gamma_Power,Sigma_Power,Delta_Ratio,Theta_Ratio,Alpha_Ratio,Beta_Ratio,Gamma_Ratio,Sigma_Ratio,date.time,meanRR,SDRR
684,5:05:39,R,5.824312,2.062474,1.054764,1.474522,0.137924,2.529286,0.484241,0.20976,0.120069,0.168738,0.017192,0.288808,2019-11-22 05:05:39,1121.09053836129,1.45761052260168
685,5:06:09,R,8.639078,2.550324,1.108324,1.729012,0.152299,2.837336,0.540004,0.205926,0.084208,0.155031,0.014832,0.239238,2019-11-22 05:06:09,1116.08278621737,1.45761052260169
686,5:06:39,R,12.60447,2.362164,1.389018,3.573713,0.632841,4.96273,0.53961,0.145897,0.074315,0.205157,0.035022,0.279472,2019-11-22 05:06:39,1111.07503407345,1.45761052260168
687,5:07:09,N1,4.840014,2.12457,0.947178,1.72982,0.213611,2.676998,0.459592,0.229078,0.102271,0.184542,0.024518,0.286813,2019-11-22 05:07:09,1106.06728192953,1.45761052260167
688,5:07:39,N1,5.746862,1.890171,0.653746,1.369979,0.159727,2.023725,0.548062,0.195,0.074463,0.162132,0.020344,0.236595,2019-11-22 05:07:39,1101.05952978561,1.45761052260166
689,5:08:09,N2,9.977746,2.551757,0.880274,1.401537,0.141262,2.281811,0.554603,0.227249,0.070324,0.133298,0.014528,0.203621,2019-11-22 05:08:09,1096.05177764169,1.45761052260168
690,5:08:39,N2,9.226268,2.386345,0.826228,1.748168,0.161654,2.574397,0.564863,0.200316,0.067898,0.151235,0.015688,0.219133,2019-11-22 05:08:39,1091.04402549777,1.45761052260168
691,5:09:09,N2,8.295483,3.205761,0.990014,1.48386,0.177769,2.473874,0.560063,0.221681,0.079402,0.121911,0.016944,0.201313,2019-11-22 05:09:09,1086.03627335385,1.45761052260168
692,5:09:39,N2,10.25865,2.973486,0.990598,1.152228,0.171622,2.142826,0.565265,0.234458,0.089591,0.096271,0.014415,0.185862,2019-11-22 05:09:39,1081.02852120992,1.45761052260167
693,5:10:09,N2,7.87357,2.660581,0.886812,1.447522,0.159312,2.334334,0.535684,0.223972,0.082524,0.141117,0.016703,0.223641,2019-11-22 05:10:09,1076.020769066,1.45761052260167
694,5:10:39,N2,7.552205,2.183426,0.999308,1.169386,0.151192,2.168694,0.545434,0.217299,0.103615,0.118232,0.01542,0.221847,2019-11-22 05:10:39,1071.01301692208,1.45761052260168
695,5:11:09,N2,15.80843,2.733083,0.964756,1.167138,0.148217,2.131894,0.621359,0.194153,0.065286,0.104063,0.015139,0.169349,2019-11-22 05:11:09,1066.00526477816,1.45761052260168
696,5:11:39,N2,13.19997,2.40014,0.924739,1.384746,0.160997,2.309484,0.650777,0.160283,0.063588,0.112258,0.013094,0.175846,2019-11-22 05:11:39,1060.99751263424,1.45761052260167
697,5:12:09,N2,7.789403,2.571543,0.780125,1.332485,0.160334,2.11261,0.545847,0.220199,0.078096,0.138864,0.016995,0.21696,2019-11-22 05:12:09,1055.98976049032,1.45761052260167
698,5:12:39,N2,11.11329,4.353471,1.072564,1.3385,0.150031,2.411064,0.572636,0.247153,0.073831,0.096278,0.010103,0.170109,2019-11-22 05:12:39,1050.9820083464,1.45761052260168
699,5:13:09,N2,8.185027,3.023287,0.912049,1.07737,0.163882,1.989419,0.572402,0.228447,0.085868,0.098136,0.015148,0.184003,2019-11-22 05:13:09,1045.97425620248,1.45761052260169
700,5:13:39,N2,7.693659,2.018063,0.653719,1.434175,0.150151,2.087894,0.577386,0.19723,0.062879,0.148209,0.014296,0.211088,2019-11-22 05:13:39,1040.96650405856,1.45761052260168
701,5:14:09,N2,6.899024,1.97153,0.999295,1.292636,0.149562,2.291931,0.569065,0.170656,0.096324,0.145866,0.018089,0.24219,2019-11-22 05:14:09,1035.95875191464,1.45761052260166
702,5:14:39,N2,7.471087,2.580274,0.778591,1.232255,0.179629,2.010846,0.563444,0.223402,0.070458,0.124398,0.018299,0.194856,2019-11-22 05:14:39,1030.95099977072,1.45761052260167
703,5:15:09,N2,7.754735,2.005853,0.669162,1.24265,0.134613,1.911812,0.590611,0.189407,0.07086,0.1342,0.014923,0.20506,2019-11-22 05:15:09,1025.9432476268,1.45761052260167
704,5:15:39,N2,6.357286,1.958515,0.805799,1.366232,0.151234,2.172031,0.540083,0.205924,0.086156,0.149987,0.017851,0.236143,2019-11-22 05:15:39,1020.93549548288,1.45761052260168
705,5:16:09,N2,10.84829,2.307933,0.76848,1.294523,0.161553,2.063003,0.582478,0.20279,0.068874,0.129838,0.016021,0.198711,2019-11-22 05:16:09,1015.92774333896,1.45761052260168
706,5:16:39,N2,8.878891,2.935802,1.642376,1.310023,0.146806,2.952399,0.56704,0.208072,0.109367,0.101407,0.014115,0.210774,2019-11-22 05:16:39,1010.91999119504,1.45761052260167
707,5:17:09,N2,16.1512,2.44013,0.934994,1.477948,0.169182,2.412942,0.650847,0.166853,0.06623,0.099257,0.016813,0.165487,2019-11-22 05:17:09,1005.91223905112,1.45761052260168
708,5:17:39,N2,13.92391,2.748553,0.944206,1.280932,0.174178,2.225138,0.655286,0.181536,0.060588,0.088574,0.014015,0.149163,2019-11-22 05:17:39,1000.9044869072,1.45761052260168
709,5:18:09,N2,13.51381,3.228257,1.850995,1.752496,0.132407,3.603491,0.615866,0.172006,0.088217,0.11322,0.010691,0.201437,2019-11-22 05:18:09,995.896734763276,1.45761052260168
710,5:18:39,N2,10.63402,3.193027,1.107171,2.044374,0.146342,3.151545,0.604619,0.204588,0.067833,0.110297,0.012663,0.17813,2019-11-22 05:18:39,990.888982619355,1.45761052260167
711,5:19:09,N2,14.39147,3.694187,2.146071,1.840864,0.169034,3.986935,0.52403,0.257731,0.087531,0.117261,0.013446,0.204792,2019-11-22 05:19:09,985.881230475435,1.45761052260168
712,5:19:39,N2,8.895958,3.011554,1.406517,2.860084,0.223451,4.2666,0.514096,0.202598,0.075007,0.191095,0.017205,0.266102,2019-11-22 05:19:39,980.873478331514,1.45761052260168
713,5:20:09,N2,10.09871,2.410384,0.940741,1.155085,0.135272,2.095827,0.649707,0.166654,0.069492,0.102288,0.011859,0.17178,2019-11-22 05:20:09,975.865726187594,1.45761052260168
714,5:20:39,N2,13.27309,2.804784,1.40124,1.864861,0.15518,3.266102,0.588581,0.185353,0.098085,0.116913,0.011069,0.214998,2019-11-22 05:20:39,970.857974043673,1.45761052260167
715,5:21:09,N2,13.8764,2.684106,1.222252,1.947922,0.131778,3.170175,0.59958,0.191407,0.079656,0.118564,0.010794,0.198219,2019-11-22 05:21:09,965.850221899753,1.45761052260168
716,5:21:39,N2,16.54418,2.694019,1.356629,1.936227,0.154173,3.292856,0.626995,0.172511,0.082359,0.106485,0.01165,0.188844,2019-11-22 05:21:39,960.842469755832,1.45761052260167
717,5:22:09,N2,15.24794,2.463343,1.126428,1.373309,0.135816,2.499737,0.672217,0.163037,0.064934,0.090133,0.009679,0.155067,2019-11-22 05:22:09,955.834717611912,1.45761052260168
718,5:22:39,N2,9.397256,2.501316,1.806278,2.031897,0.139183,3.838175,0.560626,0.181966,0.112711,0.133697,0.011,0.246409,2019-11-22 05:22:39,950.826965467991,1.45761052260168
719,5:23:09,N2,12.44114,2.783539,1.784295,2.325199,0.134462,4.109494,0.570221,0.177324,0.10761,0.134245,0.0106,0.241855,2019-11-22 05:23:09,945.819213324071,1.45761052260168
720,5:23:39,N2,17.31675,2.931079,1.346792,1.374792,0.127945,2.721584,0.698001,0.141945,0.080636,0.072041,0.007377,0.152677,2019-11-22 05:23:39,940.81146118015,1.45761052260167
721,5:24:09,N2,17.79851,3.656575,2.767555,2.367674,0.141078,5.135229,0.549194,0.203946,0.126702,0.107953,0.012205,0.234655,2019-11-22 05:24:09,935.80370903623,1.45761052260167
722,5:24:39,N2,13.56165,2.803571,1.281683,1.550416,0.123173,2.832099,0.639967,0.185807,0.066446,0.098346,0.009434,0.164792,2019-11-22 05:24:39,930.795956892309,1.45761052260168
723,5:25:09,N2,13.65752,2.93937,1.58525,1.45938,0.137908,3.044631,0.658251,0.160394,0.086035,0.086771,0.008549,0.172806,2019-11-22 05:25:09,925.788204748389,1.45761052260168
724,5:25:39,N2,11.5328,3.027947,1.46786,1.48938,0.144365,2.95724,0.613805,0.184492,0.09428,0.097286,0.010137,0.191566,2019-11-22 05:25:39,920.780452604468,1.45761052260168
725,5:26:09,N2,11.49457,2.596141,2.199437,1.774051,0.1338,3.973488,0.612947,0.175812,0.105859,0.096256,0.009125,0.202115,2019-11-22 05:26:09,915.772700460548,1.45761052260167
726,5:26:39,N2,20.27114,3.053675,1.883347,2.201577,0.180425,4.084924,0.62071,0.167551,0.092293,0.107951,0.011495,0.200245,2019-11-22 05:26:39,910.764948316627,1.45761052260167
727,5:27:09,N2,31.36204,3.254303,1.83383,2.057361,0.191141,3.891191,0.612981,0.167898,0.094394,0.112549,0.012179,0.206943,2019-11-22 05:27:09,905.757196172707,1.45761052260167
728,5:27:39,N2,12.34196,2.93564,2.344592,2.298523,0.159041,4.643115,0.582277,0.163518,0.123493,0.119841,0.010871,0.243334,2019-11-22 05:27:39,900.749444028786,1.45761052260168
729,5:28:09,N2,10.64673,3.350291,1.39329,1.657863,0.140893,3.051153,0.547071,0.230104,0.097175,0.11496,0.010691,0.212135,2019-11-22 05:28:09,895.741691884866,1.45761052260168
730,5:28:39,N2,12.8024,3.155278,5.560962,2.372674,0.1737,7.933636,0.536008,0.191464,0.144405,0.115882,0.012242,0.260287,2019-11-22 05:28:39,890.733939740945,1.45761052260168
731,5:29:09,N2,16.27152,3.544688,1.387199,1.578215,0.180786,2.965414,0.627709,0.189805,0.075702,0.094965,0.011819,0.170667,2019-11-22 05:29:09,885.726187597024,1.45761052260168
732,5:29:39,N2,10.90048,3.371561,1.24875,1.462758,0.210357,2.711508,0.585511,0.213606,0.079165,0.106078,0.01564,0.185243,2019-11-22 05:29:39,880.718435453104,1.45761052260168
733,5:30:09,N2,9.946207,3.005812,2.068306,1.977649,0.163629,4.045955,0.54044,0.190352,0.122107,0.135334,0.011768,0.25744,2019-11-22 05:30:09,875.710683309184,1.45761052260168
734,5:30:39,N2,43.60217,3.585123,2.187083,1.707857,0.165528,3.89494,0.676687,0.139104,0.085345,0.088902,0.009962,0.174247,2019-11-22 05:30:39,870.702931165263,1.45761052260167
735,5:31:09,N2,19.00369,2.745621,1.4388,1.490761,0.161332,2.929561,0.689517,0.139068,0.067032,0.094414,0.009969,0.161446,2019-11-22 05:31:09,865.695179021342,1.45761052260167
736,5:31:39,N2,16.42427,2.846865,1.423539,1.693896,0.159234,3.117435,0.675308,0.142189,0.076232,0.096721,0.00955,0.172953,2019-11-22 05:31:39,860.687426877422,1.45761052260168
737,5:32:09,N2,14.60111,3.37183,2.120832,1.476283,0.130286,3.597115,0.61607,0.165078,0.11788,0.092196,0.008775,0.210076,2019-11-22 05:32:09,855.679674733501,1.45761052260168
738,5:32:39,N2,17.09013,2.534587,2.154126,1.858326,0.125758,4.012452,0.654998,0.152031,0.095006,0.089857,0.008108,0.184863,2019-11-22 05:32:39,850.671922589581,1.45761052260167
739,5:33:09,N2,23.06708,4.466814,2.275131,1.933961,0.13927,4.209092,0.580471,0.189517,0.11767,0.103845,0.008498,0.221515,2019-11-22 05:33:09,845.66417044566,1.45761052260167
740,5:33:39,N2,13.84583,2.641474,1.470198,1.456744,0.123297,2.926942,0.662451,0.159985,0.085723,0.084186,0.007654,0.16991,2019-11-22 05:33:39,840.65641830174,1.45761052260168
741,5:34:09,N2,16.6726,4.41629,1.618363,1.629984,0.116309,3.248347,0.626463,0.195779,0.085954,0.085014,0.006789,0.170969,2019-11-22 05:34:09,835.648666157819,1.45761052260168
742,5:34:39,N2,17.29532,3.373999,1.467648,1.629709,0.124064,3.097358,0.668426,0.159628,0.080917,0.084176,0.006854,0.165093,2019-11-22 05:34:39,830.640914013899,1.45761052260168
743,5:35:09,N2,25.12422,3.665175,2.585262,2.091453,0.128939,4.676715,0.665049,0.139008,0.089227,0.09818,0.008537,0.187407,2019-11-22 05:35:09,825.633161869978,1.45761052260167
744,5:35:39,N2,15.77341,2.907998,1.997399,1.863281,0.116732,3.86068,0.647812,0.154311,0.091278,0.100329,0.00627,0.191607,2019-11-22 05:35:39,820.625409726058,1.45761052260167
745,5:36:09,N2,23.54248,5.415976,2.460481,2.382434,0.132498,4.842915,0.623658,0.193262,0.089078,0.086805,0.007197,0.175883,2019-11-22 05:36:09,815.617657582137,1.45761052260167
746,5:36:39,N2,20.17419,5.582872,3.132905,1.983232,0.115524,5.116137,0.631935,0.204122,0.091293,0.067682,0.004968,0.158975,2019-11-22 05:36:39,810.609905438217,1.45761052260168
747,5:37:09,N2,27.02218,3.740677,1.653257,1.931919,0.606722,3.585177,0.687784,0.152219,0.0756,0.072939,0.011458,0.148539,2019-11-22 05:37:09,805.602153294296,1.45761052260168
748,5:37:39,N2,25.27766,3.706762,2.413035,1.896917,0.143795,4.309952,0.670439,0.150307,0.090944,0.08132,0.00699,0.172264,2019-11-22 05:37:39,800.594401150376,1.45761052260167
749,5:38:09,N2,42.72725,6.274819,3.451122,2.409354,0.142498,5.860476,0.632588,0.17509,0.097654,0.088189,0.006479,0.185843,2019-11-22 05:38:09,795.586649006455,1.45761052260167
750,5:38:39,N2,32.52168,4.50208,1.849462,1.707942,0.138195,3.557404,0.67336,0.184044,0.06414,0.072097,0.00636,0.136237,2019-11-22 05:38:39,790.578896862535,1.45761052260168
751,5:39:09,N2,29.92669,7.885756,2.359096,2.006942,0.116386,4.366038,0.682462,0.173462,0.071585,0.067833,0.004658,0.139419,2019-11-22 05:39:09,785.571144718614,1.45761052260168
752,5:39:39,N2,28.72268,7.113712,2.154397,1.614413,0.116016,3.76881,0.657769,0.208767,0.071818,0.05752,0.004126,0.129338,2019-11-22 05:39:39,780.563392574694,1.45761052260168
753,5:40:09,N2,42.69357,5.569539,2.520303,2.037209,0.239412,4.557512,0.670022,0.180159,0.074224,0.067671,0.007924,0.141895,2019-11-22 05:40:09,775.555640430773,1.45761052260167
754,5:40:39,N2,22.88272,4.024363,2.012041,1.685236,0.126013,3.697277,0.685744,0.158096,0.078897,0.070755,0.006508,0.149653,2019-11-22 05:40:39,770.547888286853,1.45761052260167
755,5:41:09,N2,38.01191,7.651523,3.370355,1.872067,0.111532,5.242422,0.713013,0.146171,0.070355,0.066355,0.004106,0.13671,2019-11-22 05:41:09,765.540136142932,1.45761052260168
756,5:41:39,N2,42.35908,7.74507,2.342491,1.518853,0.125309,3.861344,0.712486,0.174017,0.05883,0.049761,0.004905,0.108592,2019-11-22 05:41:39,760.532383999012,1.45761052260168
757,5:42:09,N2,40.99009,6.819332,2.946862,1.626682,0.13098,4.573544,0.635189,0.209838,0.090925,0.057803,0.006245,0.148728,2019-11-22 05:42:09,755.524631855091,1.45761052260167
758,5:42:39,N3,66.39851,8.962626,3.201276,1.651445,0.139394,4.85272,0.757752,0.137912,0.064057,0.036344,0.003935,0.100402,2019-11-22 05:42:39,750.516879711171,1.45761052260167
759,5:43:09,N3,23.29348,4.974498,1.593584,1.716361,0.205349,3.309945,0.672774,0.179491,0.072018,0.067888,0.00783,0.139906,2019-11-22 05:43:09,745.50912756725,1.45761052260168
760,5:43:39,N3,41.91044,5.715898,2.087649,1.480436,0.121426,3.568084,0.731094,0.158884,0.061052,0.045248,0.003722,0.1063,2019-11-22 05:43:39,740.501375423329,1.45761052260168
761,5:44:09,N3,39.30003,5.616905,2.011711,1.393943,0.128173,3.405654,0.755567,0.149443,0.051526,0.039337,0.004127,0.090863,2019-11-22 05:44:09,735.493623279409,1.45761052260168
762,5:44:39,N3,49.0362,8.665467,3.38615,1.523425,0.122421,4.909575,0.722447,0.170882,0.067246,0.035938,0.003487,0.103184,2019-11-22 05:44:39,730.485871135488,1.45761052260167
763,5:45:09,N3,57.05296,6.452927,2.115061,1.430865,0.171371,3.545926,0.775409,0.134936,0.051083,0.034347,0.004225,0.08543,2019-11-22 05:45:09,725.478118991568,1.45761052260167
764,5:45:39,N3,45.61327,7.51706,2.737012,1.629135,0.136515,4.366146,0.712822,0.17549,0.059678,0.047073,0.004938,0.106751,2019-11-22 05:45:39,720.470366847647,1.45761052260168
765,5:46:09,N3,69.85355,7.738276,1.941497,1.329371,0.141706,3.270868,0.73055,0.182383,0.043028,0.040189,0.00385,0.083217,2019-11-22 05:46:09,715.462614703727,1.45761052260168
766,5:46:39,N3,66.3195,5.454871,1.961703,1.841234,0.108531,3.802938,0.815733,0.097424,0.045408,0.038854,0.00258,0.084262,2019-11-22 05:46:39,710.454862559806,1.45761052260167
767,5:47:09,N3,53.67878,6.329423,1.699379,1.39765,0.104389,3.097028,0.723069,0.15661,0.067069,0.048367,0.004885,0.115436,2019-11-22 05:47:09,705.447110415886,1.45761052260167
768,5:47:39,N3,47.98969,6.482765,2.126585,1.216935,0.11961,3.34352,0.700111,0.190128,0.062926,0.041975,0.00486,0.104902,2019-11-22 05:47:39,700.439358271965,1.45761052260167
769,5:48:09,N3,42.72126,7.641881,1.489452,1.282668,0.13174,2.77212,0.751506,0.174257,0.0364,0.03427,0.003567,0.07067,2019-11-22 05:48:09,695.431606128045,1.45761052260168
770,5:48:39,N3,44.30249,6.202354,2.768037,1.380943,0.141495,4.14898,0.758666,0.142446,0.059607,0.034893,0.004387,0.094501,2019-11-22 05:48:39,690.423853984124,1.45761052260168
771,5:49:09,N3,48.48833,6.448383,1.842065,1.566106,0.134771,3.408171,0.738126,0.153389,0.055837,0.047921,0.004728,0.103757,2019-11-22 05:49:09,685.416101840204,1.45761052260167
772,5:49:39,N3,88.89332,9.078164,2.405692,1.369719,0.138911,3.775411,0.764299,0.130201,0.069721,0.032041,0.003738,0.101762,2019-11-22 05:49:39,680.408349696283,1.45761052260167
773,5:50:09,N3,55.64021,4.275845,1.351156,1.32786,0.156815,2.679017,0.800815,0.113983,0.038329,0.040975,0.005898,0.079304,2019-11-22 05:50:09,675.400597552363,1.45761052260168
774,5:50:39,N3,39.69502,6.774889,2.223302,1.528387,0.162613,3.751689,0.750625,0.150335,0.048706,0.04494,0.005395,0.093646,2019-11-22 05:50:39,1016.55305824293,276.435808646548
775,5:51:09,N3,58.83952,6.892075,1.896324,1.618894,0.154837,3.515217,0.814363,0.110447,0.039751,0.032278,0.003161,0.072028,2019-11-22 05:51:09,1344.70277576131,43.0022406679559
776,5:51:39,N3,72.60618,8.579,1.842093,1.508244,0.1483,3.350338,0.765381,0.140993,0.048137,0.04073,0.004759,0.088867,2019-11-22 05:51:39,1336.59526867741,84.2017717846514
777,5:52:09,N3,84.30821,10.18192,5.384615,4.129861,0.533481,9.514477,0.767697,0.132543,0.051104,0.042827,0.005829,0.093931,2019-11-22 05:52:09,1256.93801325924,135.691249675159
778,5:52:39,N2,59.44231,6.238955,1.841462,3.271784,1.188475,5.113246,0.707573,0.147602,0.043921,0.078935,0.021969,0.122856,2019-11-22 05:52:39,1211.06314704657,143.415866457103
779,5:53:09,N2,20.6061,2.511402,1.330719,1.278969,0.160185,2.609689,0.688013,0.15859,0.069816,0.071998,0.011583,0.141814,2019-11-22 05:53:09,1176.13273258628,153.644431960927
780,5:53:39,N2,36.72906,5.166265,2.99608,1.5781,0.173348,4.57418,0.677531,0.157555,0.076606,0.077695,0.010613,0.154301,2019-11-22 05:53:39,1240.94025246138,54.4694153285926
781,5:54:09,N2,36.30999,3.850208,5.528055,5.457491,0.486055,10.98555,0.599114,0.136649,0.103883,0.144755,0.015599,0.248638,2019-11-22 05:54:09,1266.36120847246,75.3765157328962
782,5:54:39,N2,14.17765,2.745099,1.69895,1.745209,0.181132,3.44416,0.651642,0.154925,0.07684,0.102679,0.013915,0.179518,2019-11-22 05:54:39,1271.25563372325,77.6198437347688
783,5:55:09,N2,12.71484,2.830039,3.996208,5.854957,1.116344,9.851165,0.54216,0.129442,0.116404,0.176182,0.035812,0.292586,2019-11-22 05:55:09,1258.15846362139,79.3881544308767
784,5:55:39,N2,14.78101,3.087444,1.552658,1.907378,0.171451,3.460036,0.631086,0.190575,0.065699,0.099958,0.012683,0.165657,2019-11-22 05:55:39,1216.66566941365,51.3320748565507
785,5:56:09,N2,13.45442,3.338376,1.310397,1.199164,0.172856,2.509561,0.641709,0.184961,0.080281,0.081152,0.011897,0.161433,2019-11-22 05:56:09,1265.43133454094,121.354148150859
786,5:56:39,N2,22.93821,6.361277,1.744367,2.325783,0.177737,4.07015,0.59234,0.200433,0.078624,0.112736,0.015867,0.19136,2019-11-22 05:56:39,1266.32959067109,97.6411538627717
787,5:57:09,N2,17.38229,3.072804,2.001246,2.03655,0.17014,4.037796,0.578711,0.17914,0.117298,0.110324,0.014528,0.227622,2019-11-22 05:57:09,1305.99223728164,54.1343199031184
788,5:57:39,N2,19.22732,2.828023,1.57726,1.422999,0.167383,3.000259,0.614502,0.191282,0.09321,0.089137,0.011869,0.182347,2019-11-22 05:57:39,1267.37725662021,69.2581127476914
789,5:58:09,N2,24.11041,4.156833,5.395885,4.307075,0.557644,9.70296,0.604618,0.143134,0.09942,0.131981,0.020847,0.231401,2019-11-22 05:58:09,1252.35228586969,119.264993790006
790,5:58:39,N1,27.62814,4.301209,1.929595,2.808705,0.908247,4.738299,0.588329,0.155342,0.084575,0.128645,0.043109,0.21322,2019-11-22 05:58:39,1315.35683888762,67.9008410072562
791,5:59:09,N1,10.75828,2.505808,1.363562,1.54392,0.372808,2.907482,0.517235,0.207909,0.111538,0.129435,0.033883,0.240973,2019-11-22 05:59:09,1252.83376898069,63.6563458698958
792,5:59:39,N2,11.54671,2.50966,1.193273,1.716094,0.302274,2.909367,0.627891,0.152818,0.076319,0.120758,0.022214,0.197077,2019-11-22 05:59:39,1314.70123455716,76.4778714548919
793,6:00:09,N2,38.98721,5.883596,4.048498,3.686071,0.348069,7.73457,0.650218,0.138058,0.100204,0.099028,0.012492,0.199232,2019-11-22 06:00:09,1244.78460804787,90.4203381170204
794,6:00:39,N2,11.69981,2.548615,1.252183,1.254885,0.303966,2.507069,0.638744,0.166845,0.078431,0.09289,0.02309,0.171321,2019-11-22 06:00:39,1059.53913354645,179.056246377879
795,6:01:09,N2,10.75133,2.687267,2.086404,1.752294,0.30612,3.838698,0.575709,0.168396,0.124183,0.110015,0.021698,0.234198,2019-11-22 06:01:09,1273.9489406888,71.4576208836918
796,6:01:39,N2,13.71892,2.390088,1.878909,1.36888,0.370485,3.247789,0.627151,0.151851,0.100068,0.09316,0.027771,0.193228,2019-11-22 06:01:39,1327.10915925684,70.4589021409488
797,6:02:09,N2,15.27953,3.047736,1.959756,1.896065,0.325176,3.855821,0.595705,0.169338,0.094444,0.11513,0.025383,0.209574,2019-11-22 06:02:09,1298.43720966932,37.0562024897713
798,6:02:39,N2,31.10619,6.18312,3.991804,3.247625,0.782946,7.239429,0.625675,0.155935,0.082979,0.114666,0.020745,0.197645,2019-11-22 06:02:39,1327.94176314908,59.2788970235217
799,6:03:09,N2,24.00763,2.703625,2.745129,1.783707,0.163103,4.528835,0.600943,0.144304,0.134978,0.105915,0.01386,0.240893,2019-11-22 06:03:09,1303.49931715169,56.3105756949138
800,6:03:39,N2,16.54637,2.700954,1.426137,1.198495,0.153455,2.624632,0.651762,0.173769,0.083822,0.078442,0.012205,0.162264,2019-11-22 06:03:39,1305.97511682909,81.6233221629296
801,6:04:09,N2,17.80797,2.829975,1.668152,1.442173,0.157792,3.110326,0.598796,0.167743,0.109016,0.111182,0.013264,0.220198,2019-11-22 06:04:09,1300.31674282235,71.0097153200165
